Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州,----,12:46,00:00,-
2,丽水,14:55,15:03,02:09,136
3,缙云,15:35,15:37,02:41,168
4,永康,16:08,16:10,03:12,201
5,武义,16:30,16:34,03:32,222
6,金华南,17:01,17:32,03:59,227
7,义乌,18:14,18:17,04:41,232
8,杭州,19:52,20:12,06:16,371
9,长兴南,21:24,21:29,07:28,497
10,宣城,22:36,22:41,08:35,611
11,芜湖,23:32,23:38,09:26,675
12,马鞍山,00:34,00:39,10:22,722
13,南京,02:03,02:12,11:46,800
14,蚌埠,04:10,04:14,13:44,984
15,徐州,06:02,06:22,15:32,1260
16,枣庄西,07:10,07:20,16:20,1328
17,滕州,07:42,07:44,16:42,1290
18,兖州,08:24,08:29,17:22,1351
19,泰山,09:25,09:28,18:18,1434
20,晏城,10:29,10:31,19:19,1539
21,禹城,10:44,10:47,19:32,1557
22,平原,11:11,11:13,19:56,1628
23,德州,11:46,11:49,20:29,1625
24,吴桥,12:07,12:17,20:47,1607
25,东光,12:38,12:42,21:08,1717
26,泊头,12:56,12:59,21:22,1699
27,沧州,13:23,13:27,21:46,1738
28,静海,14:12,14:16,22:31,1811
29,杨柳青,14:42,14:45,22:57,-
30,天津,15:42,15:48,23:54,1864
31,唐山,17:08,17:26,25:14,1978
32,昌黎,18:37,18:39,26:25,2137
33,北戴河,19:00,19:03,26:46,2165
34,秦皇岛,19:21,19:24,27:04,2140
35,山海关,19:51,19:57,27:31,2203
36,沈阳北,01:30,01:39,33:04,2640
37,长春,04:43,05:01,36:08,2891
38,德惠,06:13,06:16,37:20,2972
39,哈尔滨,08:08,08:18,39:12,-
40,阿城,09:01,09:03,39:55,3178
41,玉泉,09:19,09:21,40:11,3196
42,平山,09:43,09:45,40:33,-
43,尚志,10:24,10:27,41:12,3278
44,一面坡,10:42,10:44,41:27,3295
45,苇河,11:09,11:11,41:52,3312
46,亚布力,11:28,11:30,42:09,3332
47,横道河子,12:20,12:22,42:59,3406
48,山市,12:50,12:52,43:27,3424
49,海林,13:22,13:24,43:57,3470
50,牡丹江,13:51,13:51,44:24,3492
